202.34,615.8,294.93,585.47,216.5,449.11,926.72,152.59,329.59,501.34,683.42,158.44,211.88,174.86,447.72,457.28,273.21,61.49,231.45,175.31,42.85,66.17,40.62,209.87,740.16,216.73,453.54,248.17,470.43,464.66,611.56,647.17,1037.81,896.38,,919.35,498.46,687.54,508.5,843.13,884.84,976.36,322.04,1247.96,826.28,112.84,696.88,235.57,587.33,452.52,703.11,339.57,526.51,431.31,50.94,652.92,86.77,1051.28,561.32,217.14,417.16,504,81.96,134.96,261.6,953.09,296.97,62.55,50.49,365.89,541.38,89.06,313.47,365.13,382.64,891.44,469.7,712.24,583.8,1000.5,485.07,485.25,389.44,488.8,201.6,288.7,681.05,324.19,101.09,287.34,516.16,559.37,773.6,546.46,596.45,489.88,100.97,550.94,907.93,547.26,402.24,605.77
719.37,302.38,867.02,426.1,827.14,482.76,792.71,813.13,589.67,402.42,416.42,945.3,797.96,751.54,490.87,513.63,845.3,976.98,693.28,760.45,874.51,927.08,951.13,760.17,434.15,703.65,474.33,680.73,577.75,450.57,629.61,465.42,760.58,619.15,917.26,,417.4,610.44,396.95,861.18,750.82,699.13,677.5,970.73,549.05,807.34,714.93,749.52,790.84,541.47,289.33,579.36,424.52,486.93,940.44,585.63,979.84,774.05,493.22,905.26,507.59,415.79,835.29,788.51,664.84,675.86,621.54,922.38,962.41,559.68,654.56,962.19,608.61,605.57,661.62,763.37,439.08,435.01,391.18,723.27,463.37,434.7,599.5,469.04,791.41,715.55,521.69,615.29,890.41,708.36,474.12,431.37,638.71,441.58,526.37,502.56,867.18,575.9,773.92,387.9,525.06,528.66
301.41,151.01,449.06,129.21,375.71,54.37,502.76,395.16,171.7,26.61,224.14,601.91,454.57,333.57,85.05,100.07,427.33,559.02,275.32,342.49,456.54,583.7,524.93,342.21,280.88,285.69,68.51,262.76,171.93,29.64,224.03,195.27,581.55,440.12,499.29,418.72,,263.59,22.62,455.6,460.88,520.1,334.12,791.7,370.01,389.37,309.35,331.56,385.25,198.09,201.28,161.4,35.35,68.96,535.24,247.86,571.08,595.02,137.37,561.88,89.63,39.21,417.33,370.55,246.88,496.82,203.57,525.71,544.45,141.72,311.18,618.81,190.64,199.76,255.8,467.49,29.12,255.98,97.93,544.24,58.41,38.54,185.95,63.46,342.59,297.58,224.79,197.32,547.02,259.54,74.31,106.74,349.64,100.94,191.39,159.18,440.39,232.52,483.97,91,107.09,181.81
489.94,308.16,584.35,184.32,641.01,292.32,240.98,570.23,380.31,262.03,456.78,838.03,690.69,520.63,283.6,361.25,562.63,747.54,463.85,531.02,645.07,747.83,722.28,487.2,513.51,474.22,267.06,451.29,217.57,260.66,185.07,455.05,299.49,169.39,687.82,611.72,263.63,,267.4,387.01,199.1,249.37,570.23,520.98,176.61,577.9,270.39,520.08,346.3,434.2,404.67,371.24,295.13,289.97,732.6,503.26,768.43,324.29,128.05,797.99,309.29,245.8,605.86,559.08,435.41,226.1,399.56,723.06,721.46,361.39,547.32,770.72,386.38,323.96,326.57,205.7,277.19,259.37,330.56,262.18,232.59,244.79,451.68,227.54,569.43,407.29,145.15,365.27,783.14,486.38,328.92,366.52,87.86,356.34,446.79,396.84,637.75,468.67,222.19,222.74,326.76,85.54
311.73,136.65,459.38,114.74,394.79,64.7,506.53,405.49,182.03,5.47,203.81,620.99,473.65,343.9,93.51,119.15,437.66,569.34,285.64,352.81,466.87,602.78,544.08,352.53,260.54,296.01,76.97,273.09,180.39,39.96,237.76,217.08,567.06,425.62,509.62,398.38,22.93,267.35,,469.33,464.64,505.61,353.2,777.21,355.52,399.7,323.08,341.88,398.98,217.17,180.94,171.72,54.43,79.29,554.39,266.94,590.23,580.53,141.13,580.96,99.95,23.82,427.65,380.88,257.2,482.33,213.9,544.86,554.77,152.05,330.26,637.88,200.97,208.22,264.26,471.25,44.61,241.49,77.59,529.75,71.51,42.3,205.03,77.19,361.67,307.91,210.33,207.65,566.1,278.61,93.39,128.55,353.41,120.02,210.47,178.26,459.54,251.6,487.73,76.53,117.42,185.57
645.91,559.63,498.19,429.2,794.32,461.58,228.9,726.2,536.28,464.71,675.34,986.76,839.42,676.61,452.86,530.51,522.3,903.52,619.82,686.99,801.04,903.8,878.26,643.17,732.08,630.19,436.32,607.27,373.55,435.3,233.04,657.73,303.85,355.17,843.8,863.19,466.31,386.17,470.08,,188.99,362.27,735.8,640.94,388.92,733.87,146.47,676.06,208.63,606.32,656.15,527.21,497.82,459.23,888.57,676.08,924.41,444.25,363.01,946.72,478.55,448.48,761.83,715.05,591.38,384.71,555.53,879.03,877.44,520.75,719.44,926.69,542.35,479.93,482.55,210.06,449.76,506.02,549.12,266.54,403.68,429.74,604.99,398.63,725.41,563.27,414.31,521.24,931.87,642.35,501.04,569.2,298.89,529.17,619.61,568.95,793.72,640.78,210.11,476.6,496.02,339.01
686.32,448.57,780.74,380.7,837.39,488.7,43.16,766.61,576.7,458.42,671.26,1034.42,887.08,717.02,479.99,557.64,759.02,943.93,660.24,727.4,841.46,944.22,918.67,683.58,688.99,670.6,463.45,647.68,413.96,457.04,381.45,651.44,115.95,167.27,884.21,751.21,460.02,198.28,463.78,189.14,,174.37,766.62,453.04,201.03,774.29,332.48,716.47,394.65,630.59,544.17,567.62,491.52,486.35,928.98,699.65,964.82,256.36,324.43,994.38,505.68,442.18,802.24,755.47,631.79,196.82,595.94,919.45,917.85,557.77,743.71,967.1,582.76,520.34,522.96,22.17,473.58,318.12,526.94,78.64,428.97,441.17,648.06,423.93,765.82,603.68,341.54,561.66,979.53,682.77,525.31,562.91,110.99,552.73,643.18,593.23,834.13,665.05,24.37,419.13,523.15,281.92
777.52,397.76,832,396.93,897.45,548.76,216.28,871.27,647.82,500.31,620.45,1094.48,947.14,809.69,540.05,617.7,810.28,1035.13,751.43,818.6,932.65,1035.41,1009.87,734.84,638.19,761.8,523.51,738.88,465.22,517.02,432.71,665.76,58.97,91.94,975.4,700.41,520.08,249.54,505.67,362.31,174.4,,826.68,281.62,150.22,865.48,505.66,807.67,567.83,690.65,493.36,637.51,551.58,546.41,1020.18,759.71,1056.02,84.93,375.69,1054.44,565.74,482.24,893.44,846.66,722.99,24.1,679.68,1010.64,1020.56,617.83,803.77,1058.3,666.75,571.61,574.22,154.02,533.64,267.31,537.13,113.92,507.12,501.15,708.12,512.79,849.56,654.94,297.4,612.92,1039.59,766.51,585.37,608.67,162.56,612.79,703.24,653.29,925.33,725.11,197.49,431.65,583.21,333.18
188.61,456.6,336.25,434.8,158.44,277.95,808.36,273.05,218.32,356.58,370.18,276.6,129.26,220.77,309.8,210.23,314.53,351.57,195.51,205.55,334.43,258.38,282.43,237.75,426.92,183.71,315.63,186.32,362.52,308.27,503.64,333.93,887.15,745.71,321.63,678.74,333.82,569.18,352.6,735.21,766.47,825.69,,1097.3,675.61,267.26,588.96,153.27,631.12,139.27,389.87,209.3,293.6,293.4,271.74,339.67,311.14,900.61,442.96,236.56,262.44,344.8,295.22,248.44,170.44,802.42,190.82,253.68,372.41,222.32,228.14,293.49,210.79,257.21,292.6,773.08,297.65,561.57,325.52,849.84,338.58,328.91,132.08,350.89,173.08,207.44,530.39,233.66,221.7,102.98,242.65,246.13,655.24,233.22,283.2,176.63,270.89,237.69,789.57,396.59,249.65,487.4
1049.13,669.37,1103.61,668.53,1169.06,820.37,494.96,1142.88,919.42,771.91,892.06,1366.08,1218.74,1081.29,811.65,889.3,1081.89,1306.73,1023.04,1090.21,1204.26,1307.02,1281.47,1006.45,909.79,1033.41,795.11,1010.48,736.82,788.63,704.32,937.36,337.65,363.55,1247.01,972.01,791.69,521.14,777.27,640.99,453.07,281.62,1098.29,,421.83,1137.09,789.64,1079.27,846.5,962.26,764.97,909.12,823.19,818.02,1291.79,1031.31,1327.62,197.94,647.3,1326.05,837.34,753.84,1165.05,1118.27,994.6,295.71,951.29,1282.25,1292.17,889.44,1075.38,1329.91,938.36,843.21,845.82,432.69,805.25,538.92,808.73,392.59,778.72,772.76,979.73,784.4,1121.17,926.55,569.01,884.52,1311.19,1038.11,856.98,880.28,434.17,884.4,974.84,924.89,1196.94,996.72,476.16,703.25,854.81,604.79
627.43,247.68,775.08,246.84,747.37,398.68,243.8,721.19,497.73,350.22,470.37,944.39,797.05,659.6,389.96,467.61,753.36,885.04,601.35,668.51,782.57,885.33,859.78,668.23,488.1,611.71,373.42,588.79,359.73,366.93,327.22,515.67,211.67,70.24,825.32,550.32,369.99,176.77,355.58,389.83,201.91,150.22,676.59,421.82,,715.4,412.55,657.58,488.45,540.56,343.28,487.43,401.49,396.33,870.1,609.62,905.93,225.14,270.2,904.35,415.65,332.15,743.35,696.58,572.9,126.94,529.6,860.56,870.48,467.75,653.68,908.21,516.67,504.67,468.73,214.46,383.55,117.23,387.04,174.36,357.03,351.06,558.04,362.7,699.47,549.45,147.31,523.35,889.5,616.42,435.28,458.59,89.8,462.7,553.15,503.2,775.24,575.03,225,281.56,433.12,227.69
93.65,507.1,186.23,476.77,143.6,340.42,818.03,41.41,220.9,392.65,650.19,268.87,188.7,66.17,339.03,333.3,164.51,172.65,122.76,66.62,70.18,176.6,151.06,101.18,706.92,108.04,344.85,139.48,361.74,355.96,502.87,613.94,929.12,787.68,112.93,810.66,389.76,578.85,399.81,734.44,776.14,867.67,267.68,1139.27,717.58,,588.19,112.13,478.64,419.28,578.46,230.87,417.81,322.62,161.37,619.68,197.2,942.59,452.63,296,308.47,395.31,30.97,23.78,152.91,844.39,188.28,151.83,155.97,257.19,508.15,199.49,204.77,256.44,273.95,782.75,361,603.55,475.11,891.81,376.38,376.56,285.28,380.11,97.43,180.01,572.36,215.5,211.52,183.17,387.84,526.14,664.91,453.18,563.21,456.64,66.52,517.7,799.24,438.57,293.54,497.07
499.63,413.35,365.71,282.92,648.03,315.3,372.25,579.92,390,318.43,529.06,840.48,693.14,530.33,306.58,384.23,389.81,757.24,473.54,540.71,654.76,757.52,731.98,496.89,585.79,483.91,290.04,460.99,227.26,289.01,86.76,511.45,447.2,438.98,697.51,716.91,320.03,271.39,323.79,146.49,332.34,505.62,589.51,790.57,413.4,587.59,,529.78,76.15,460.04,509.87,380.93,351.53,312.95,742.29,529.8,778.13,593.88,216.73,800.44,332.27,302.2,615.55,568.77,445.1,495.69,409.25,732.75,731.16,374.47,573.16,780.41,396.07,333.65,336.26,353.41,303.48,382.25,402.84,409.89,257.4,283.45,458.71,252.35,579.13,416.99,268.03,374.96,785.58,496.07,354.76,422.92,357.45,382.89,473.33,422.67,647.44,494.5,353.46,330.32,349.74,192.73
32.2,448.36,185.06,418.03,149.74,281.68,759.29,118.39,162.16,333.91,535.83,342.18,194.84,64.12,280.28,238.75,163.34,291.13,64.02,49.76,179.77,245.17,219.62,86.56,592.56,49.21,286.11,80.74,303,297.22,444.12,499.58,870.38,728.94,233.71,751.92,331.02,520.11,341.07,675.69,717.4,808.93,153.32,1080.53,658.84,112.6,529.45,,477.46,304.92,555.52,172.13,346.41,263.88,229.93,505.32,265.77,883.85,393.89,302.14,249.73,336.56,140.56,93.78,94.17,785.65,129.54,220.4,267.68,198.45,393.79,268.05,146.03,197.7,215.21,724.01,302.26,544.81,416.37,833.07,317.63,317.82,170.91,321.37,58.4,131.17,513.62,156.76,287.29,68.81,297.63,411.77,606.17,398.86,448.85,342.28,135.08,403.34,740.49,379.83,234.8,438.33
442.15,489.21,295.99,358.78,557.61,391.16,434.4,462.47,433.44,394.29,604.92,742.93,602.71,418.21,382.44,460.09,320.09,646.51,496.99,439.88,544.04,650.67,625.12,402.61,661.65,507.35,365.9,484.43,303.13,364.88,162.62,587.31,509.34,514.84,586.79,792.77,395.89,347.25,399.66,208.63,394.49,567.76,631.02,846.43,489.26,476.87,76.05,478.54,,535.9,585.73,424.37,427.39,388.81,635.44,605.66,671.27,649.75,292.59,710.01,408.13,378.06,504.82,458.04,468.54,571.55,434.41,625.9,613.71,450.33,649.02,673.55,421.46,409.51,340.05,415.55,379.34,458.11,478.7,472.03,333.26,359.32,500.22,328.21,469.46,420.77,343.89,404.86,685.59,532.42,430.62,498.78,433.31,458.75,549.19,498.53,540.58,570.36,415.6,406.18,425.6,268.59
308.57,320.57,456.21,298.77,288.92,140.33,672.33,424.66,175.22,220.55,234.15,407.07,259.73,340.73,161.7,72.61,434.49,482.05,282.48,357.16,455.43,388.86,412.91,349.36,290.89,292.85,167.53,269.92,248.59,172.24,371.53,197.9,751.12,609.68,452.1,542.71,197.79,433.15,216.57,603.1,630.44,689.66,139.27,961.27,539.58,418.87,456.85,304.87,532.76,,253.84,165.41,157.57,144.27,402.21,203.64,441.61,764.58,306.93,367.03,124.82,208.77,446.82,400.04,254.04,666.39,210.73,384.16,502.89,156.21,127.1,423.96,193.16,204.53,259.52,637.05,161.62,425.54,189.49,713.81,202.55,192.88,134.25,202.79,324.68,291.04,394.36,202.06,352.18,222.35,106.62,110.1,519.21,97.19,147.17,40.6,422.49,101.66,653.54,260.56,112.03,351.37
490.08,96.67,637.72,220.4,539.51,243.04,587,583.83,360.37,186.29,128.79,657.66,510.32,522.24,285.16,253.34,616,732.64,463.99,531.16,645.21,639.45,663.5,530.88,146.52,474.36,268.62,451.43,372.04,218.31,423.9,177.79,554.88,413.44,702.7,290.61,201.27,404.73,180.82,655.47,545.12,493.42,389.87,765.03,343.34,578.04,509.22,555.46,585.13,253.84,,350.07,164.81,257.63,652.81,298,692.21,568.34,287.51,617.63,278.3,210.08,606,559.22,435.55,470.15,392.24,634.75,753.48,330.39,366.93,674.56,379.31,399.87,455.91,557.67,222.96,229.3,103.55,517.57,257.66,228.99,384.84,263.33,575.28,486.25,315.98,385.99,602.77,472.95,200.16,143.74,433,153.95,238.74,214.93,673.08,288.27,568.21,182.19,295.76,322.95
141.42,277.61,289.07,247.28,267.79,110.92,610.19,235.18,11.07,163.15,396.32,460.23,312.89,173.59,109.53,103.81,267.35,399.03,115.33,182.5,296.56,399.32,373.77,182.22,453.06,125.7,115.35,102.78,153.9,126.47,295.03,360.07,699.62,558.19,339.31,581.16,160.27,371.01,170.31,526.6,568.31,638.17,209.27,909.78,488.09,229.39,380.35,171.57,424.31,165.42,348.96,,188.32,93.12,384.08,365.82,419.92,713.09,244.79,420.19,78.97,165.81,257.34,210.56,86.89,614.9,43.59,374.55,384.46,27.7,289.28,422.2,30.66,48.6,94.8,574.91,131.51,374.05,245.61,662.31,146.88,147.06,78.46,150.62,213.46,137.6,342.86,37.34,405.34,130.41,158.34,272.27,457.07,223.69,309.35,202.77,289.23,263.83,591.4,209.07,64.05,289.23
328.43,182.47,476.07,160.66,365.57,84.79,534.22,422.18,198.72,58.07,189.34,561.42,414.08,360.59,116.51,103.57,454.35,636.4,302.34,369.51,483.56,543.21,567.26,369.22,246.07,312.71,99.97,289.78,203.39,61.1,255.49,161.41,613.01,471.58,526.31,425.84,35.31,295.05,54.08,487.06,492.34,551.56,293.62,823.16,401.47,416.39,340.81,358.57,416.71,157.59,164.81,188.42,,95.98,556.56,207.37,595.96,626.48,168.83,521.38,116.64,70.67,444.35,397.57,273.9,528.28,230.59,538.51,571.47,168.74,270.69,578.31,217.66,207.38,287.26,498.95,56.29,287.44,62.33,575.7,89.87,70,175.81,94.92,369.77,324.6,256.25,224.34,506.53,286.71,50.38,72.88,381.1,60.45,150.9,118.69,467.57,192.03,515.43,122.46,134.11,213.27
233.46,184.82,381.11,155.95,353.39,18.13,529.5,327.22,103.76,70.36,279.04,545.83,398.49,265.63,18.2,72.14,359.39,491.07,207.37,274.54,388.6,491.36,465.81,274.26,335.78,217.74,24.02,194.82,105.08,33.68,228.02,272.07,608.29,466.86,431.35,488.38,67.48,290.33,77.52,459.59,487.62,546.84,294.87,818.44,396.76,321.43,313.35,263.61,389.25,144.49,256.17,93.45,95.53,,476.12,277.81,511.96,621.76,164.11,505.8,20.18,73.02,349.38,302.6,178.93,523.57,135.63,466.59,476.5,73.77,269.94,514.24,122.7,112.42,188.95,494.23,38.72,282.72,152.82,570.98,55.55,54.27,164.07,59.28,305.5,229.64,251.53,129.38,490.94,222.45,77.51,184.27,376.39,130.9,221.34,145.42,381.27,213.6,510.71,117.74,37.65,208.55
246.82,660.28,343.51,629.95,190.97,493.59,971.2,201.17,374.07,545.82,633.17,108.19,161.63,223.44,492.2,473.22,321.79,77.01,275.93,206.82,81.9,15.92,11.49,258.45,689.91,261.21,498.02,292.65,514.91,509.14,656.04,596.92,1082.29,940.86,50.69,941.74,535.2,732.02,552.98,887.61,929.32,1020.84,271.79,1292.44,870.75,161.21,741.36,229.37,635.91,402.27,652.86,384.05,556.59,475.79,,602.66,36.57,1095.76,605.8,166.89,461.64,548.48,121.02,183.54,306.08,997.57,341.45,30.25,101.47,410.37,491.13,38.86,357.95,409.61,427.12,935.92,514.18,756.72,588.51,1044.98,529.55,529.73,383.25,533.28,195.4,337.28,725.53,368.67,50.84,281.14,505.64,509.12,818.08,496.21,546.19,439.62,94.77,500.68,952.41,591.74,446.72,650.25
487.33,389.64,634.97,367.84,489.39,264.22,741.4,625.13,375.7,270.31,172.12,482.3,460.2,519.49,296.01,243.76,613.25,682.52,461.24,557.63,655.9,589.33,613.38,528.12,165.67,471.61,286.19,448.68,382.9,248.89,444.17,120.93,820.19,678.75,652.58,586.82,247.56,502.22,266.33,675.74,699.51,758.73,339.75,1030.34,608.65,619.34,529.5,505.34,605.4,203.72,297.95,365.88,207.34,278.81,602.69,,642.09,833.65,376,423.39,299.47,277.84,647.3,600.52,432.8,735.46,389.49,584.63,703.36,320.32,130.99,624.44,393.63,369.17,440.69,706.12,239.19,494.61,233.23,782.88,277.93,258.56,334.72,283.61,525.16,483.5,463.43,383.24,552.65,422.82,212.89,153.83,588.28,146.95,60.15,164.81,622.96,108.42,722.6,329.63,283.18,420.44
282.74,696.2,379.43,665.87,230.36,529.51,1007.12,237.09,409.99,581.74,672.56,147.57,201.02,259.37,528.12,512.61,357.71,43.16,311.85,242.74,117.83,50.69,47.41,294.37,729.3,297.13,533.94,328.57,550.83,545.06,691.96,636.31,1118.22,976.78,86.61,981.12,571.12,767.95,588.9,923.53,965.24,1056.76,311.18,1328.37,906.68,197.13,777.28,265.29,671.84,441.66,692.25,419.97,595.98,511.71,36.6,642.05,,1131.68,641.73,206.28,497.56,584.4,156.94,219.46,342,1033.49,377.37,66.17,134.83,446.29,530.52,20.63,393.87,445.53,463.04,971.84,550.1,792.64,627.9,1080.91,565.47,565.65,417.07,569.21,231.32,373.2,761.46,404.59,90.23,317.06,545.03,548.51,854,535.6,585.58,479.01,130.69,540.07,988.33,627.66,482.64,686.17
852.44,472.68,906.92,471.85,972.37,623.68,298.27,946.2,722.74,575.23,695.38,1169.4,1022.06,884.61,614.97,692.62,885.2,1110.05,826.35,893.52,1007.58,1110.34,1084.79,809.76,713.11,836.72,598.43,813.8,540.14,591.94,507.64,740.68,140.96,166.86,1050.33,775.33,595,324.46,580.59,444.3,256.39,84.94,901.6,197.94,225.14,940.41,592.96,882.59,649.82,765.57,568.28,712.43,626.5,621.33,1095.1,834.63,1130.94,,450.62,1129.36,640.66,557.16,968.36,921.58,797.91,99.03,754.61,1085.57,1095.48,692.75,878.69,1133.22,741.68,646.53,649.14,236.01,608.56,342.24,612.05,195.91,582.04,576.07,783.05,587.71,924.48,729.86,372.32,687.84,1114.51,841.43,660.29,683.59,237.48,687.71,778.16,728.21,1000.25,800.03,279.48,506.57,658.13,408.1
363.88,190.96,458.29,67.11,514.9,166.21,367.22,444.17,254.25,135.93,339.57,711.93,564.59,394.57,157.5,235.15,436.57,621.48,337.79,404.95,519.01,621.77,596.22,361.13,396.31,348.15,140.96,325.23,91.51,134.55,131.15,328.95,425.73,295.63,561.76,494.51,137.53,128.05,141.29,362.72,325.34,375.62,444.13,647.22,270.05,451.84,216.47,394.02,292.38,308.1,287.47,245.18,169.03,163.86,606.54,377.16,642.37,450.54,,671.89,183.19,119.69,479.8,433.02,309.34,352.34,273.5,597,595.4,235.28,421.22,644.66,260.32,197.9,200.51,331.95,151.09,238.9,213.35,388.42,106.48,118.68,325.57,101.44,443.37,281.23,124.68,239.21,657.04,360.32,202.82,240.42,214.1,230.24,320.68,270.74,511.69,342.56,348.43,105.54,200.65,46.27
316.22,684.68,417.9,662.88,156.05,506.03,1036.43,315.37,429.56,584.65,598.26,59.8,110.55,295.57,521.04,438.31,396.18,247.11,347.78,276.22,248.38,153.91,177.96,326.5,654.99,332.96,526.86,364.49,573.75,536.35,714.88,562.01,1115.22,973.79,217.16,906.82,561.9,797.26,580.67,946.45,994.55,1053.77,236.88,1325.37,903.68,296.31,800.2,302.52,710.31,367.35,617.95,420.54,521.68,504.63,167.27,422.9,206.67,1128.69,671.04,,490.51,572.88,287.49,290.76,379,1030.49,399.39,181.28,267.94,433.55,335.37,189.02,422.02,468.45,500.22,1001.16,525.73,789.65,553.6,1077.91,558.39,556.99,342.76,562.13,243.75,416,758.46,444.9,117.24,311.54,470.72,474.2,883.31,461.29,433.81,404.71,268.33,375.82,1017.64,624.67,477.73,715.48
218.93,205.5,366.58,175.17,333.18,38.82,548.73,312.69,89.23,91.05,299.73,530.26,382.92,251.1,37.43,52.5,344.86,476.54,192.85,260.01,374.07,476.83,451.28,259.73,356.46,203.21,43.25,180.29,124.31,54.36,247.25,292.75,627.52,486.08,416.82,509.06,88.16,309.55,98.21,478.82,506.85,566.07,262.46,837.67,415.98,306.9,332.57,249.08,408.48,124.84,276.86,78.93,116.21,19.99,461.6,298.5,497.43,640.99,183.33,490.22,,93.7,334.85,288.08,164.4,542.79,121.1,452.06,461.98,51.93,250.29,499.71,108.17,100.77,172.3,513.45,59.4,301.95,173.51,590.21,74.78,74.96,143.85,78.51,286.32,215.11,270.76,114.85,475.36,203.27,98.19,204.95,395.61,151.58,242.03,132.89,366.74,193.95,529.94,136.97,18,227.78
305.34,113.22,452.99,91.31,425.27,68.73,484.88,399.1,175.64,18.46,227.63,613.9,466.56,337.51,76.84,130.93,431.27,562.95,279.25,346.42,460.48,563.24,537.69,346.14,284.36,289.62,60.3,266.7,163.72,36.54,216.11,230.92,543.63,402.19,503.23,416.78,39.5,245.71,23.82,447.68,443,482.18,346.1,753.78,332.09,393.31,301.43,335.49,377.34,210.07,209.74,165.33,71,72.9,548,277.63,583.84,557.1,119.49,573.86,93.56,,421.26,374.48,250.81,458.9,207.51,538.47,548.38,145.66,323.19,586.12,194.58,191.54,247.59,449.61,53.06,218.06,101.41,506.32,49.87,20.67,235.95,55.55,377.38,301.52,186.9,201.26,559.01,294.33,104.79,142.39,331.76,130.72,221.16,188.95,453.15,244.54,466.09,53.1,111.03,163.93
120.77,534.23,213.36,503.9,165.45,367.54,845.15,71.02,248.02,419.77,677.31,228.79,210.55,93.29,366.15,360.43,191.64,142.43,149.88,93.74,39.95,136.52,110.98,128.3,734.05,135.16,371.97,166.6,388.86,383.09,529.99,641.06,956.24,814.81,82.7,837.78,416.89,605.97,426.93,761.56,803.27,894.79,294.8,1166.39,744.7,31.27,615.31,139.26,505.76,446.41,605.58,257.99,444.93,349.74,121.29,646.8,157.12,969.71,479.75,287.49,335.59,422.43,,53.39,180.03,871.52,215.4,111.76,125.74,284.32,535.27,159.41,231.9,283.56,301.07,809.87,388.13,630.67,502.23,918.93,403.5,403.68,312.4,407.23,124.55,207.13,599.48,242.62,171.44,210.29,414.96,553.26,692.03,480.3,590.33,483.76,42.65,544.82,826.36,465.69,320.67,524.19
74.57,488.03,167.16,457.7,138.13,321.34,798.95,25.53,201.82,373.57,631.11,290.25,183.24,47.09,319.95,314.23,145.44,193.83,103.68,47.54,91.36,197.99,172.44,82.1,687.85,88.96,325.77,120.4,342.66,336.89,483.79,594.86,910.04,768.61,134.11,791.58,370.69,559.77,380.73,715.36,757.07,848.59,248.6,1120.19,698.5,22.7,569.11,93.06,459.56,400.2,559.38,211.79,398.73,303.54,182.76,600.6,218.59,923.51,433.55,290.54,289.39,376.23,52.14,,133.83,825.31,169.2,173.22,174.82,238.12,489.07,220.87,185.7,237.36,254.87,763.67,341.93,584.47,456.03,872.73,357.3,357.48,266.2,361.03,78.35,160.93,553.28,196.42,232.91,164.09,368.76,507.06,645.83,434.1,544.13,437.56,87.9,498.62,780.16,419.49,274.47,477.99
61.75,365.44,195.2,335.11,226.28,198.76,676.37,155.51,79.24,250.99,459.67,418.72,271.38,93.92,197.37,191.64,173.48,319.36,25.35,102.83,216.89,319.65,294.1,98.04,516.4,42.59,203.19,17.03,220.08,214.3,361.21,429.33,787.46,646.02,259.64,669,248.1,437.19,258.15,592.78,634.48,726.01,170.44,997.61,575.92,149.72,446.53,91.9,458.98,255.91,436.8,89.21,276.15,180.96,304.42,435.08,340.25,800.93,310.97,378.68,166.81,253.64,177.67,130.9,,702.73,46.62,294.88,304.8,115.53,364.55,342.53,63.11,114.78,120.46,641.09,219.34,461.89,333.45,750.15,234.72,234.9,142.7,238.45,132.88,39.71,430.7,73.84,363.83,72.97,246.18,341.53,523.25,311.52,378.61,272.04,209.56,333.1,657.58,296.91,151.88,355.41
753.89,374.13,808.37,373.29,873.82,525.13,239.13,847.64,624.18,476.68,596.82,1070.85,923.51,786.05,516.42,594.07,786.65,1011.5,727.8,794.97,909.02,1011.78,986.24,711.21,614.56,738.17,499.87,715.24,441.59,493.39,409.08,642.13,81.82,68.31,951.77,676.77,496.45,225.9,482.04,385.16,197.24,24.5,803.05,296.11,126.59,841.85,494.41,784.04,570.31,667.02,469.73,613.88,527.95,522.78,996.55,736.07,1032.38,99.42,352.06,1030.81,542.11,458.61,869.81,823.03,699.36,,656.05,987.01,996.93,594.2,780.14,1034.67,643.12,547.97,550.59,176.86,510.01,243.68,513.49,136.76,483.49,477.52,684.49,489.16,825.93,631.31,273.77,589.28,1015.95,742.88,561.74,585.04,138.93,589.16,679.6,629.65,901.7,701.48,220.34,408.01,559.57,309.55
98.88,319.87,246.53,289.54,246.67,153.18,640.34,192.64,33.66,205.42,414.09,439.11,291.77,131.05,151.79,146.07,224.81,356.49,72.79,139.96,254.02,356.78,331.23,139.68,470.83,83.16,157.61,60.24,184.05,168.73,325.17,383.76,741.89,600.45,296.77,623.43,202.53,401.16,212.57,556.74,598.45,680.43,190.82,952.04,530.35,186.85,410.5,129.03,435.26,210.34,391.23,43.64,230.58,135.39,341.54,389.5,377.38,755.35,274.94,399.07,121.23,208.07,214.8,168.02,44.35,657.16,,332.01,341.92,69.96,318.97,379.66,17.54,78.75,96.74,605.06,173.77,416.31,287.87,704.58,189.14,189.32,97.13,192.88,170.01,81.36,385.13,37.81,384.22,93.36,200.61,295.96,487.22,265.95,333.03,226.46,246.69,287.52,621.54,251.33,106.31,319.38
237.31,650.77,334,620.44,172.86,484.09,961.69,191.67,364.57,536.32,615.06,122.38,143.52,213.94,482.69,455.11,312.28,107.05,266.43,197.31,72.4,30.57,24.38,248.95,671.8,251.7,488.52,283.14,505.41,499.63,646.53,578.81,1072.79,931.35,62.29,923.63,525.7,722.52,543.47,878.1,919.81,1011.34,253.68,1282.94,861.25,151.7,731.86,219.87,626.41,384.16,634.75,374.54,538.48,466.29,30.78,584.55,66.61,1086.25,596.3,181.08,452.14,538.97,111.51,174.04,296.58,988.06,331.95,,113.08,400.86,473.02,68.9,348.44,400.1,417.62,926.42,504.67,747.22,570.4,1035.48,520.04,520.23,373.74,523.78,185.89,327.78,716.03,359.17,65.03,271.64,487.53,491.01,808.58,478.1,528.08,421.51,85.27,482.57,942.9,582.24,437.21,640.74
